"","subj_idx","dangerous","weapon","rt","response","condition","stimulus"
"647",7,0,0,0.565,1,"harmless","phone"
"648",7,1,0,0.533,1,"dangerous","phone"
"649",7,1,1,0.454,0,"dangerous","gun"
"650",7,0,0,0.489,1,"harmless","phone"
"651",7,0,0,0.573,1,"harmless","phone"
"652",7,0,0,0.588,1,"harmless","phone"
"653",7,0,0,0.587,1,"harmless","phone"
"654",7,1,0,0.573,1,"dangerous","phone"
"655",7,0,1,0.462,1,"harmless","gun"
"656",7,0,0,0.629,1,"harmless","phone"
"657",7,0,1,0.497,0,"harmless","gun"
"658",7,0,1,0.579,0,"harmless","gun"
"659",7,0,0,0.657,1,"harmless","phone"
"660",7,0,0,0.528,1,"harmless","phone"
"661",7,0,1,0.483,0,"harmless","gun"
"662",7,1,0,0.517,1,"dangerous","phone"
"663",7,1,0,0.649,1,"dangerous","phone"
"664",7,1,0,0.547,1,"dangerous","phone"
"665",7,1,0,0.534,1,"dangerous","phone"
"666",7,1,1,0.504,1,"dangerous","gun"
"667",7,1,1,0.61,0,"dangerous","gun"
"668",7,1,1,0.512,0,"dangerous","gun"
"669",7,0,0,0.625,1,"harmless","phone"
"670",7,1,1,0.446,0,"dangerous","gun"
"671",7,1,0,0.501,1,"dangerous","phone"
"672",7,0,0,0.632,1,"harmless","phone"
"673",7,1,1,0.439,0,"dangerous","gun"
"674",7,0,1,0.412,0,"harmless","gun"
"675",7,1,1,0.484,0,"dangerous","gun"
"676",7,0,0,0.486,1,"harmless","phone"
"677",7,0,0,0.73,1,"harmless","phone"
"678",7,0,0,0.629,1,"harmless","phone"
"679",7,1,1,0.499,0,"dangerous","gun"
"680",7,0,1,0.584,0,"harmless","gun"
"681",10,1,0,0.574,1,"dangerous","phone"
"682",10,1,1,0.351,0,"dangerous","gun"
"683",10,0,0,0.481,1,"harmless","phone"
"684",10,0,0,0.625,1,"harmless","phone"
"685",10,1,0,0.617,1,"dangerous","phone"
"686",10,1,0,0.563,1,"dangerous","phone"
"687",10,1,1,0.375,0,"dangerous","gun"
"688",10,0,0,0.51,0,"harmless","phone"
"689",10,1,1,0.357,0,"dangerous","gun"
"690",10,0,1,0.429,0,"harmless","gun"
"691",10,1,0,0.483,1,"dangerous","phone"
"692",10,0,1,0.409,0,"harmless","gun"
"693",10,1,0,0.426,1,"dangerous","phone"
"694",10,0,1,0.368,0,"harmless","gun"
"695",10,1,0,0.419,1,"dangerous","phone"
"696",10,1,0,0.572,1,"dangerous","phone"
"697",10,0,1,0.414,0,"harmless","gun"
"698",10,0,1,0.403,0,"harmless","gun"
"699",10,1,0,0.427,1,"dangerous","phone"
"700",10,0,0,0.543,1,"harmless","phone"
"701",10,0,0,0.498,1,"harmless","phone"
"702",10,0,1,0.398,0,"harmless","gun"
"703",10,1,1,0.427,0,"dangerous","gun"
"704",10,1,0,0.529,0,"dangerous","phone"
"705",10,1,1,0.556,0,"dangerous","gun"
"706",10,0,1,0.557,0,"harmless","gun"
"707",10,1,1,0.519,0,"dangerous","gun"
"708",10,0,1,0.523,0,"harmless","gun"
"709",10,0,0,0.589,1,"harmless","phone"
"710",10,0,1,0.509,0,"harmless","gun"
"711",10,1,1,0.45,0,"dangerous","gun"
"712",10,0,1,0.457,0,"harmless","gun"
"713",10,1,1,0.477,0,"dangerous","gun"
"714",10,0,0,0.559,1,"harmless","phone"
"715",10,1,0,0.604,1,"dangerous","phone"
"716",10,1,1,0.483,0,"dangerous","gun"
"717",10,1,1,0.488,0,"dangerous","gun"
"718",10,0,1,0.534,0,"harmless","gun"
"719",10,0,0,0.65,1,"harmless","phone"
"720",10,0,1,0.457,0,"harmless","gun"
"721",10,0,0,0.595,1,"harmless","phone"
"722",10,0,0,0.643,1,"harmless","phone"
"723",10,1,0,0.53,1,"dangerous","phone"
"724",10,0,1,0.462,0,"harmless","gun"
"725",10,1,0,0.477,1,"dangerous","phone"
"726",10,0,0,0.546,1,"harmless","phone"
"727",10,0,0,0.522,1,"harmless","phone"
"728",10,1,0,0.484,1,"dangerous","phone"
"729",10,1,1,0.429,0,"dangerous","gun"
"730",10,1,0,0.486,1,"dangerous","phone"
"731",10,0,1,0.577,0,"harmless","gun"
"732",10,1,0,0.568,1,"dangerous","phone"
"733",10,0,0,0.536,1,"harmless","phone"
"734",10,1,1,0.407,0,"dangerous","gun"
"735",10,1,0,0.461,1,"dangerous","phone"
"736",10,1,0,0.516,1,"dangerous","phone"
"737",10,1,0,0.477,1,"dangerous","phone"
"738",10,1,0,0.494,0,"dangerous","phone"
"739",10,0,1,0.56,0,"harmless","gun"
"740",10,0,1,0.422,0,"harmless","gun"
"741",10,0,0,0.404,1,"harmless","phone"
"742",10,1,1,0.474,0,"dangerous","gun"
"743",10,0,0,0.472,1,"harmless","phone"
"744",10,0,0,0.603,1,"harmless","phone"
"745",10,1,1,0.477,0,"dangerous","gun"
"746",10,1,1,0.448,1,"dangerous","gun"
"747",10,0,1,0.618,0,"harmless","gun"
"748",10,1,0,0.59,1,"dangerous","phone"
"749",10,0,0,0.62,1,"harmless","phone"
"750",10,1,0,0.58,1,"dangerous","phone"
"751",10,0,1,0.425,0,"harmless","gun"
"752",10,1,0,0.51,1,"dangerous","phone"
"753",10,0,1,0.591,0,"harmless","gun"
"754",10,0,1,0.603,0,"harmless","gun"
"755",10,1,1,0.471,0,"dangerous","gun"
"756",10,1,0,0.545,1,"dangerous","phone"
"757",10,0,0,0.74,1,"harmless","phone"
"758",10,0,0,0.517,1,"harmless","phone"
"759",10,0,1,0.423,0,"harmless","gun"
"760",10,1,1,0.438,0,"dangerous","gun"
"761",10,1,0,0.502,1,"dangerous","phone"
"762",10,1,0,0.468,1,"dangerous","phone"
"763",10,0,1,0.565,0,"harmless","gun"
"764",10,0,0,0.543,1,"harmless","phone"
"765",10,1,1,0.434,0,"dangerous","gun"
"766",10,1,1,0.486,0,"dangerous","gun"
"767",10,1,1,0.391,0,"dangerous","gun"
"768",10,1,1,0.477,0,"dangerous","gun"
"769",10,0,0,0.558,1,"harmless","phone"
"770",10,1,0,0.485,1,"dangerous","phone"
"771",10,1,0,0.536,0,"dangerous","phone"
"772",10,1,1,0.52,0,"dangerous","gun"
"773",10,1,0,0.643,1,"dangerous","phone"
"774",10,1,0,0.498,1,"dangerous","phone"
"775",10,0,1,0.44,0,"harmless","gun"
"776",10,1,0,0.599,1,"dangerous","phone"
"777",10,0,1,0.473,0,"harmless","gun"
"778",10,0,0,0.588,1,"harmless","phone"
"779",10,1,1,0.514,0,"dangerous","gun"
"780",10,0,0,0.556,1,"harmless","phone"
"781",10,1,1,0.378,0,"dangerous","gun"
"782",10,0,0,0.722,1,"harmless","phone"
"783",10,0,1,0.588,0,"harmless","gun"
"784",10,1,0,0.48,1,"dangerous","phone"
"785",10,0,0,0.542,1,"harmless","phone"
"786",10,0,1,0.577,0,"harmless","gun"
"787",10,0,1,0.447,0,"harmless","gun"
"788",10,0,1,0.473,1,"harmless","gun"
"789",10,0,0,0.58,1,"harmless","phone"
"790",10,0,0,0.629,1,"harmless","phone"
"791",10,1,0,0.546,1,"dangerous","phone"
"792",10,0,1,0.529,0,"harmless","gun"
"793",10,0,0,0.448,1,"harmless","phone"
"794",10,1,1,0.403,0,"dangerous","gun"
"795",10,0,1,0.431,0,"harmless","gun"
"796",10,1,0,0.471,1,"dangerous","phone"
"797",10,1,1,0.392,0,"dangerous","gun"
"798",10,0,1,0.433,0,"harmless","gun"
"799",10,0,1,0.537,0,"harmless","gun"
"800",10,1,1,0.398,0,"dangerous","gun"
"801",11,1,1,0.398,0,"dangerous","gun"
"802",11,1,1,0.587,0,"dangerous","gun"
"803",11,0,1,0.607,0,"harmless","gun"
"804",11,1,1,0.477,0,"dangerous","gun"
"805",11,1,1,0.483,0,"dangerous","gun"
"806",11,0,0,0.631,1,"harmless","phone"
"807",11,0,1,0.514,0,"harmless","gun"
"808",11,0,0,0.685,1,"harmless","phone"
"809",11,0,1,0.55,0,"harmless","gun"
"810",11,0,1,0.516,0,"harmless","gun"
"811",11,0,0,0.614,1,"harmless","phone"
"812",11,1,0,0.627,1,"dangerous","phone"
"813",11,0,1,0.478,0,"harmless","gun"
"814",11,0,1,0.625,0,"harmless","gun"
"815",11,1,0,0.603,1,"dangerous","phone"
"816",11,0,1,0.459,0,"harmless","gun"
"817",11,1,0,0.624,1,"dangerous","phone"
"818",11,1,0,0.653,1,"dangerous","phone"
"819",11,1,1,0.588,0,"dangerous","gun"
"820",11,0,0,0.573,1,"harmless","phone"
"821",11,0,0,0.56,1,"harmless","phone"
"822",11,1,0,0.692,1,"dangerous","phone"
"823",11,1,1,0.523,0,"dangerous","gun"
"824",11,0,0,0.57,1,"harmless","phone"
"825",11,0,0,0.625,1,"harmless","phone"
"826",11,1,0,0.528,1,"dangerous","phone"
"827",11,0,1,0.512,0,"harmless","gun"
"828",11,1,1,0.496,0,"dangerous","gun"
"829",11,0,1,0.534,0,"harmless","gun"
"830",11,0,1,0.574,0,"harmless","gun"
"831",11,1,0,0.721,1,"dangerous","phone"
"832",11,1,0,0.812,1,"dangerous","phone"
"833",11,1,1,0.43,0,"dangerous","gun"
"834",11,1,0,0.563,1,"dangerous","phone"
"835",11,1,1,0.534,0,"dangerous","gun"
"836",11,0,0,0.681,1,"harmless","phone"
"837",11,0,1,0.637,0,"harmless","gun"
"838",11,1,1,0.509,0,"dangerous","gun"
"839",11,0,0,0.642,1,"harmless","phone"
"840",11,1,0,0.649,1,"dangerous","phone"
"841",11,1,1,0.632,0,"dangerous","gun"
"842",11,1,1,0.545,0,"dangerous","gun"
"843",11,0,1,0.47,0,"harmless","gun"
"844",11,1,1,0.48,0,"dangerous","gun"
"845",11,0,1,0.437,1,"harmless","gun"
"846",11,1,1,0.487,0,"dangerous","gun"
"847",11,0,1,0.428,0,"harmless","gun"
"848",11,1,1,0.482,0,"dangerous","gun"
"849",11,0,0,0.503,1,"harmless","phone"
"850",11,1,0,0.649,1,"dangerous","phone"
"851",11,1,0,0.63,1,"dangerous","phone"
"852",11,0,1,0.526,0,"harmless","gun"
"853",11,0,0,0.567,1,"harmless","phone"
"854",11,1,1,0.461,0,"dangerous","gun"
"855",11,1,1,0.503,0,"dangerous","gun"
"856",11,1,1,0.783,0,"dangerous","gun"
"857",11,0,1,0.65,0,"harmless","gun"
"858",11,0,0,0.691,1,"harmless","phone"
"859",11,0,1,0.547,0,"harmless","gun"
"860",11,1,1,0.476,0,"dangerous","gun"
"861",11,1,0,0.575,1,"dangerous","phone"
"862",11,0,1,0.479,0,"harmless","gun"
"863",11,0,0,0.695,1,"harmless","phone"
"864",11,0,0,0.569,1,"harmless","phone"
"865",11,0,0,0.628,1,"harmless","phone"
"866",11,1,0,0.646,1,"dangerous","phone"
"867",11,1,1,0.632,0,"dangerous","gun"
"868",11,0,1,0.588,0,"harmless","gun"
"869",11,0,1,0.718,0,"harmless","gun"
"870",11,1,1,0.808,0,"dangerous","gun"
"871",11,1,1,0.561,0,"dangerous","gun"
"872",11,1,1,0.503,0,"dangerous","gun"
"873",11,1,0,0.736,1,"dangerous","phone"
"874",11,0,1,0.565,0,"harmless","gun"
"875",11,0,1,0.547,0,"harmless","gun"
"876",11,0,0,0.677,1,"harmless","phone"
"877",11,1,1,0.56,0,"dangerous","gun"
"878",11,1,1,0.454,0,"dangerous","gun"
"879",11,0,0,0.642,1,"harmless","phone"
"880",11,0,1,0.535,0,"harmless","gun"
"881",11,1,0,0.54,1,"dangerous","phone"
"882",11,1,1,0.497,0,"dangerous","gun"
"883",11,1,1,0.486,0,"dangerous","gun"
"884",11,1,1,0.475,0,"dangerous","gun"
"885",11,0,1,0.566,0,"harmless","gun"
"886",11,1,1,0.743,0,"dangerous","gun"
"887",11,0,0,0.839,1,"harmless","phone"
"888",11,1,0,0.835,1,"dangerous","phone"
"889",11,0,0,0.726,1,"harmless","phone"
"890",11,1,0,0.601,1,"dangerous","phone"
"891",11,1,1,0.442,0,"dangerous","gun"
"892",11,1,1,0.796,0,"dangerous","gun"
"893",11,0,0,0.623,1,"harmless","phone"
"894",11,0,1,0.707,1,"harmless","gun"
"895",11,0,1,0.47,0,"harmless","gun"
"896",11,0,1,0.633,0,"harmless","gun"
"897",11,1,0,0.628,1,"dangerous","phone"
"898",11,1,1,0.431,0,"dangerous","gun"
"899",11,1,0,0.689,1,"dangerous","phone"
"900",11,0,0,0.7,1,"harmless","phone"
"901",11,1,1,0.595,0,"dangerous","gun"
"902",11,1,0,0.576,1,"dangerous","phone"
"903",11,1,0,0.561,1,"dangerous","phone"
"904",11,1,1,0.552,0,"dangerous","gun"
"905",11,0,1,0.62,0,"harmless","gun"
"906",11,1,0,0.653,1,"dangerous","phone"
"907",11,1,0,0.732,1,"dangerous","phone"
"908",13,0,1,0.508,1,"harmless","gun"
"909",13,1,0,0.483,0,"dangerous","phone"
"910",13,0,0,0.529,1,"harmless","phone"
"911",13,1,1,0.356,0,"dangerous","gun"
"912",13,1,0,0.446,1,"dangerous","phone"
"913",13,1,1,0.394,0,"dangerous","gun"
"914",13,1,0,0.548,0,"dangerous","phone"
"915",13,0,1,0.46,0,"harmless","gun"
"916",13,1,0,0.444,0,"dangerous","phone"
"917",13,1,1,0.411,1,"dangerous","gun"
"918",13,1,1,0.416,0,"dangerous","gun"
"919",13,1,0,0.553,1,"dangerous","phone"
"920",13,1,1,0.398,0,"dangerous","gun"
"921",13,1,1,0.401,0,"dangerous","gun"
"922",13,0,0,0.52,0,"harmless","phone"
"923",13,0,0,0.684,1,"harmless","phone"
"924",13,1,0,0.607,1,"dangerous","phone"
"925",13,0,0,0.522,1,"harmless","phone"
"926",13,0,0,0.524,1,"harmless","phone"
"927",13,1,0,0.527,1,"dangerous","phone"
"928",13,1,1,0.455,0,"dangerous","gun"
"929",13,0,1,0.434,0,"harmless","gun"
"930",13,0,1,0.418,0,"harmless","gun"
"931",13,1,1,0.424,0,"dangerous","gun"
"932",13,1,1,0.37,0,"dangerous","gun"
"933",13,1,0,0.442,1,"dangerous","phone"
"934",13,0,0,0.448,1,"harmless","phone"
"935",13,1,0,0.434,1,"dangerous","phone"
"936",13,0,1,0.395,0,"harmless","gun"
"937",13,1,1,0.344,0,"dangerous","gun"
"938",13,0,1,0.482,0,"harmless","gun"
"939",13,0,1,0.419,0,"harmless","gun"
"940",13,0,0,0.368,1,"harmless","phone"
"941",13,0,1,0.395,0,"harmless","gun"
"942",13,0,1,0.42,0,"harmless","gun"
"943",13,1,0,0.621,1,"dangerous","phone"
"944",13,1,0,0.487,0,"dangerous","phone"
"945",13,0,0,0.681,1,"harmless","phone"
"946",13,0,0,0.487,1,"harmless","phone"
"947",13,1,1,0.457,0,"dangerous","gun"
"948",13,0,1,0.518,0,"harmless","gun"
"949",13,0,1,0.496,0,"harmless","gun"
"950",13,1,0,0.503,1,"dangerous","phone"
"951",13,0,1,0.453,0,"harmless","gun"
"952",13,0,1,0.533,0,"harmless","gun"
"953",13,0,0,0.674,1,"harmless","phone"
"954",13,1,1,0.648,0,"dangerous","gun"
"955",13,1,0,0.56,1,"dangerous","phone"
"956",13,0,1,0.472,0,"harmless","gun"
"957",13,0,0,0.486,1,"harmless","phone"
"958",13,0,1,0.394,0,"harmless","gun"
"959",13,0,0,0.5,1,"harmless","phone"
"960",13,0,0,0.448,1,"harmless","phone"
"961",13,1,1,0.43,0,"dangerous","gun"
"962",13,1,1,0.456,0,"dangerous","gun"
"963",13,0,0,0.595,1,"harmless","phone"
"964",13,0,0,0.469,1,"harmless","phone"
"965",13,1,1,0.462,0,"dangerous","gun"
"966",13,1,1,0.472,0,"dangerous","gun"
"967",13,0,0,0.465,1,"harmless","phone"
"968",13,0,1,0.409,1,"harmless","gun"
"969",13,0,0,0.639,1,"harmless","phone"
"970",13,0,0,0.526,1,"harmless","phone"
"971",13,1,0,0.559,1,"dangerous","phone"
"972",13,0,0,0.523,1,"harmless","phone"
"973",13,0,0,0.589,1,"harmless","phone"
"974",13,0,0,0.566,1,"harmless","phone"
"975",13,1,0,0.508,1,"dangerous","phone"
"976",13,0,1,0.442,0,"harmless","gun"
"977",13,1,1,0.406,0,"dangerous","gun"
"978",13,1,0,0.506,1,"dangerous","phone"
"979",13,0,0,0.657,1,"harmless","phone"
"980",13,0,1,0.535,0,"harmless","gun"
"981",13,1,1,0.443,0,"dangerous","gun"
"982",13,0,0,0.51,0,"harmless","phone"
"983",13,0,0,0.573,1,"harmless","phone"
"984",13,0,1,0.424,0,"harmless","gun"
"985",13,1,1,0.448,0,"dangerous","gun"
"986",13,0,1,0.469,0,"harmless","gun"
"987",13,0,0,0.571,1,"harmless","phone"
"988",13,0,0,0.541,1,"harmless","phone"
"989",13,0,1,0.446,0,"harmless","gun"
"990",13,0,0,0.554,1,"harmless","phone"
"991",13,1,1,0.52,0,"dangerous","gun"
"992",13,1,1,0.459,0,"dangerous","gun"
"993",13,0,0,0.541,1,"harmless","phone"
"994",13,0,0,0.471,1,"harmless","phone"
"995",13,1,1,0.428,0,"dangerous","gun"
"996",13,0,1,0.454,0,"harmless","gun"
"997",13,0,0,0.626,1,"harmless","phone"
"998",13,1,0,0.578,1,"dangerous","phone"
"999",13,0,1,0.648,0,"harmless","gun"
"1000",13,0,0,0.49,1,"harmless","phone"
"1001",13,0,0,0.578,1,"harmless","phone"
"1002",13,1,1,0.457,0,"dangerous","gun"
"1003",13,0,0,0.53,1,"harmless","phone"
"1004",13,0,1,0.424,0,"harmless","gun"
"1005",13,1,1,0.482,0,"dangerous","gun"
"1006",13,1,1,0.419,0,"dangerous","gun"
"1007",13,1,1,0.459,0,"dangerous","gun"
"1008",13,1,1,0.441,0,"dangerous","gun"
"1009",13,0,1,0.509,0,"harmless","gun"
"1010",13,0,0,0.487,1,"harmless","phone"
"1011",13,1,0,0.703,1,"dangerous","phone"
"1012",13,0,0,0.593,1,"harmless","phone"
"1013",13,1,1,0.422,0,"dangerous","gun"
"1014",13,0,0,0.52,1,"harmless","phone"
"1015",13,0,1,0.399,0,"harmless","gun"
"1016",13,0,1,0.397,0,"harmless","gun"
"1017",13,1,1,0.36,0,"dangerous","gun"
"1018",13,1,0,0.536,1,"dangerous","phone"
"1019",13,0,0,0.476,1,"harmless","phone"
"1020",13,1,0,0.546,1,"dangerous","phone"
"1021",13,0,0,0.554,1,"harmless","phone"
"1022",13,0,1,0.413,0,"harmless","gun"
"1023",13,1,1,0.408,0,"dangerous","gun"
"1024",13,0,0,0.47,1,"harmless","phone"
"1025",13,0,0,0.401,1,"harmless","phone"
"1026",13,0,1,0.452,0,"harmless","gun"
"1027",13,0,0,0.536,1,"harmless","phone"
"1028",14,0,0,0.837,1,"harmless","phone"
"1029",14,0,0,0.638,0,"harmless","phone"
"1030",14,1,1,0.412,0,"dangerous","gun"
"1031",14,1,1,0.534,0,"dangerous","gun"
"1032",14,0,1,0.513,0,"harmless","gun"
"1033",14,1,0,0.756,1,"dangerous","phone"
"1034",14,0,0,0.641,1,"harmless","phone"
"1035",14,1,1,0.409,0,"dangerous","gun"
"1036",14,0,1,0.554,0,"harmless","gun"
"1037",14,1,1,0.436,0,"dangerous","gun"
"1038",14,1,0,0.584,0,"dangerous","phone"
"1039",14,1,1,0.454,0,"dangerous","gun"
"1040",14,0,0,0.716,1,"harmless","phone"
"1041",14,1,1,0.436,0,"dangerous","gun"
"1042",14,1,1,0.623,0,"dangerous","gun"
"1043",14,0,1,0.511,0,"harmless","gun"
"1044",14,1,1,0.581,0,"dangerous","gun"
"1045",14,1,0,0.678,1,"dangerous","phone"
"1046",14,1,1,0.448,0,"dangerous","gun"
"1047",14,0,0,0.661,1,"harmless","phone"
"1048",14,1,1,0.483,0,"dangerous","gun"
"1049",14,0,0,0.725,1,"harmless","phone"
"1050",14,0,1,0.433,0,"harmless","gun"
"1051",14,0,1,0.63,0,"harmless","gun"
"1052",14,1,0,0.692,1,"dangerous","phone"
"1053",14,1,1,0.577,0,"dangerous","gun"
"1054",14,1,1,0.563,0,"dangerous","gun"
"1055",14,1,0,0.588,1,"dangerous","phone"
"1056",14,0,0,0.532,1,"harmless","phone"
"1057",14,1,1,0.491,0,"dangerous","gun"
"1058",14,1,0,0.405,1,"dangerous","phone"
"1059",14,1,0,0.481,1,"dangerous","phone"
"1060",14,1,1,0.635,0,"dangerous","gun"
"1061",14,0,1,0.524,0,"harmless","gun"
"1062",14,1,1,0.515,0,"dangerous","gun"
"1063",14,0,1,0.572,0,"harmless","gun"
"1064",14,1,0,0.658,1,"dangerous","phone"
"1065",14,0,0,0.594,1,"harmless","phone"
"1066",14,1,1,0.501,0,"dangerous","gun"
"1067",14,1,1,0.524,0,"dangerous","gun"
"1068",14,1,1,0.453,0,"dangerous","gun"
"1069",14,0,1,0.509,0,"harmless","gun"
"1070",14,0,0,0.58,0,"harmless","phone"
"1071",14,0,1,0.649,0,"harmless","gun"
"1072",14,1,0,0.555,1,"dangerous","phone"
"1073",14,1,1,0.507,0,"dangerous","gun"
"1074",14,1,1,0.465,0,"dangerous","gun"
"1075",14,0,1,0.492,0,"harmless","gun"
"1076",14,1,0,0.627,0,"dangerous","phone"
"1077",14,0,1,0.557,0,"harmless","gun"
"1078",14,1,1,0.493,0,"dangerous","gun"
"1079",14,1,0,0.758,1,"dangerous","phone"
"1080",14,0,1,0.548,0,"harmless","gun"
"1081",14,0,1,0.525,0,"harmless","gun"
"1082",14,1,1,0.547,0,"dangerous","gun"
"1083",14,0,0,0.585,1,"harmless","phone"
"1084",14,1,0,0.524,1,"dangerous","phone"
"1085",14,1,0,0.562,0,"dangerous","phone"
"1086",14,0,1,0.526,0,"harmless","gun"
"1087",14,0,1,0.581,0,"harmless","gun"
"1088",14,0,0,0.683,1,"harmless","phone"
"1089",14,1,1,0.477,0,"dangerous","gun"
"1090",14,0,0,0.597,1,"harmless","phone"
"1091",14,0,1,0.633,0,"harmless","gun"
"1092",14,0,1,0.593,0,"harmless","gun"
"1093",14,1,0,0.55,1,"dangerous","phone"
"1094",14,0,0,0.657,1,"harmless","phone"
"1095",14,1,1,0.486,0,"dangerous","gun"
"1096",14,0,0,0.481,1,"harmless","phone"
"1097",14,1,1,0.633,0,"dangerous","gun"
"1098",14,1,1,0.554,0,"dangerous","gun"
"1099",14,0,1,0.579,0,"harmless","gun"
"1100",14,0,1,0.506,0,"harmless","gun"
"1101",14,0,1,0.486,0,"harmless","gun"
"1102",14,1,1,0.482,0,"dangerous","gun"
"1103",14,1,1,0.474,0,"dangerous","gun"
"1104",14,1,0,0.608,1,"dangerous","phone"
"1105",14,0,1,0.564,0,"harmless","gun"
"1106",14,0,0,0.633,0,"harmless","phone"
"1107",14,0,0,0.584,1,"harmless","phone"
"1108",14,0,1,0.526,0,"harmless","gun"
"1109",14,0,0,0.617,1,"harmless","phone"
"1110",14,0,1,0.46,0,"harmless","gun"
"1111",14,0,1,0.565,0,"harmless","gun"
"1112",14,1,1,0.572,0,"dangerous","gun"
"1113",14,0,1,0.591,0,"harmless","gun"
"1114",14,1,1,0.543,0,"dangerous","gun"
"1115",14,1,1,0.609,0,"dangerous","gun"
"1116",14,0,0,0.624,1,"harmless","phone"
"1117",14,0,0,0.673,1,"harmless","phone"
"1118",14,1,1,0.501,0,"dangerous","gun"
"1119",14,1,0,0.552,1,"dangerous","phone"
"1120",14,0,1,0.51,0,"harmless","gun"
"1121",14,0,1,0.758,0,"harmless","gun"
"1122",14,0,0,0.524,1,"harmless","phone"
"1123",14,1,0,0.501,1,"dangerous","phone"
"1124",14,0,0,0.527,1,"harmless","phone"
"1125",14,0,1,0.487,0,"harmless","gun"
"1126",14,0,1,0.588,0,"harmless","gun"
"1127",14,0,0,0.54,1,"harmless","phone"
"1128",14,1,0,0.561,1,"dangerous","phone"
"1129",14,0,1,0.519,0,"harmless","gun"
"1130",14,1,1,0.471,0,"dangerous","gun"
"1131",14,1,1,0.652,0,"dangerous","gun"
"1132",14,0,1,0.563,0,"harmless","gun"
"1133",14,0,0,0.698,1,"harmless","phone"
"1134",14,1,0,0.586,0,"dangerous","phone"
"1135",14,0,1,0.652,0,"harmless","gun"
"1136",14,0,0,0.574,1,"harmless","phone"
"1137",14,0,0,0.737,1,"harmless","phone"
"1138",14,1,1,0.557,0,"dangerous","gun"
"1139",14,1,1,0.562,0,"dangerous","gun"
"1140",14,1,1,0.553,0,"dangerous","gun"
"1141",14,1,0,0.547,1,"dangerous","phone"
"1142",14,1,0,0.557,1,"dangerous","phone"
"1143",14,1,0,0.561,1,"dangerous","phone"
"1144",14,0,1,0.518,0,"harmless","gun"
"1145",14,0,1,0.589,0,"harmless","gun"
"1146",14,1,1,0.513,0,"dangerous","gun"
"1147",14,0,1,0.566,0,"harmless","gun"
"1206",18,0,0,0.451,1,"harmless","phone"
"1207",18,1,0,0.373,0,"dangerous","phone"
"1208",18,1,1,0.223,0,"dangerous","gun"
"1209",18,1,0,0.625,0,"dangerous","phone"
"1210",18,0,0,0.49,1,"harmless","phone"
"1211",18,0,1,0.233,1,"harmless","gun"
"1212",18,0,0,0.202,1,"harmless","phone"
"1213",18,0,1,0.301,0,"harmless","gun"
"1214",18,1,0,0.519,0,"dangerous","phone"
"1215",18,0,0,0.396,1,"harmless","phone"
"1216",18,0,0,0.344,1,"harmless","phone"
"1217",18,0,0,0.264,0,"harmless","phone"
"1218",18,1,1,0.218,1,"dangerous","gun"
"1219",18,1,0,0.427,0,"dangerous","phone"
"1220",18,1,1,0.396,1,"dangerous","gun"
"1221",18,1,1,0.247,0,"dangerous","gun"
"1222",18,1,1,0.388,0,"dangerous","gun"
"1223",18,1,1,0.498,0,"dangerous","gun"
"1224",18,1,1,0.531,0,"dangerous","gun"
"1225",18,1,0,0.332,0,"dangerous","phone"
"1226",18,0,0,0.384,1,"harmless","phone"
"1227",18,1,1,0.336,0,"dangerous","gun"
"1228",18,0,0,0.385,1,"harmless","phone"
"1229",18,1,0,0.516,0,"dangerous","phone"
"1230",18,1,0,0.589,1,"dangerous","phone"
"1231",18,0,1,0.419,1,"harmless","gun"
"1232",18,0,0,0.445,1,"harmless","phone"
"1233",18,0,1,0.291,1,"harmless","gun"
"1234",18,0,0,0.29,1,"harmless","phone"
"1235",18,1,0,0.532,0,"dangerous","phone"
"1236",18,0,1,0.397,1,"harmless","gun"
"1237",18,0,0,0.641,1,"harmless","phone"
"1238",18,1,1,0.842,0,"dangerous","gun"
"1239",18,0,1,0.375,1,"harmless","gun"
"1240",18,1,0,0.364,0,"dangerous","phone"
"1241",18,1,0,0.436,1,"dangerous","phone"
"1242",18,0,1,0.354,1,"harmless","gun"
"1243",18,0,1,0.394,1,"harmless","gun"
"1244",18,0,0,0.541,1,"harmless","phone"
"1245",18,0,1,0.705,1,"harmless","gun"
"1246",18,0,1,0.406,1,"harmless","gun"
"1247",18,1,0,0.343,0,"dangerous","phone"
"1248",18,0,0,0.319,1,"harmless","phone"
"1249",18,1,1,0.423,0,"dangerous","gun"
"1250",18,1,0,0.563,1,"dangerous","phone"
"1251",18,0,0,0.511,1,"harmless","phone"
"1252",18,1,1,0.377,0,"dangerous","gun"
"1253",18,0,0,0.525,1,"harmless","phone"
"1254",18,0,0,0.606,1,"harmless","phone"
"1255",18,0,0,0.746,1,"harmless","phone"
"1256",18,1,0,0.463,0,"dangerous","phone"
"1257",18,0,0,0.48,1,"harmless","phone"
"1258",18,1,1,0.355,0,"dangerous","gun"
"1259",18,1,1,0.565,0,"dangerous","gun"
"1260",18,0,1,0.526,0,"harmless","gun"
"1261",18,0,1,0.465,0,"harmless","gun"
"1262",18,1,1,0.369,0,"dangerous","gun"
"1263",18,1,1,0.431,0,"dangerous","gun"
"1264",18,1,1,0.311,0,"dangerous","gun"
"1265",18,1,0,0.552,0,"dangerous","phone"
