"","subj_idx","stimulus","stim","rt","response","condition"
"686",6,"gun","bg",0.379,0,"black"
"687",6,"phone","wp",0.497,1,"white"
"688",6,"gun","bg",0.368,0,"black"
"689",6,"phone","wp",0.406,1,"white"
"690",6,"gun","bg",0.361,0,"black"
"691",6,"gun","bg",0.432,0,"black"
"692",6,"gun","bg",0.388,0,"black"
"693",6,"phone","wp",0.506,1,"white"
"694",6,"phone","wp",0.535,1,"white"
"695",6,"phone","wp",0.518,1,"white"
"696",6,"gun","wg",0.453,0,"white"
"697",6,"gun","bg",0.424,0,"black"
"698",6,"phone","bp",0.572,1,"black"
"699",6,"gun","bg",0.472,0,"black"
"700",6,"gun","bg",0.424,0,"black"
"701",6,"gun","wg",0.396,1,"white"
"702",6,"phone","bp",0.601,1,"black"
"704",6,"gun","bg",0.315,0,"black"
"705",6,"phone","bp",0.484,1,"black"
"706",7,"gun","wg",0.582,0,"white"
"707",7,"phone","bp",0.652,1,"black"
"709",7,"phone","bp",0.695,1,"black"
"710",7,"phone","wp",0.57,1,"white"
"711",7,"phone","bp",0.677,1,"black"
"712",7,"phone","bp",0.604,1,"black"
"713",7,"gun","bg",0.423,0,"black"
"714",7,"gun","bg",0.458,0,"black"
"715",7,"phone","wp",0.569,1,"white"
"716",7,"phone","bp",0.658,1,"black"
"717",7,"phone","bp",0.634,1,"black"
"718",7,"gun","bg",0.515,0,"black"
"719",7,"gun","wg",0.499,0,"white"
"720",7,"phone","wp",0.594,1,"white"
"721",7,"gun","wg",0.445,0,"white"
"722",7,"gun","wg",0.431,0,"white"
"723",7,"phone","bp",0.659,1,"black"
"724",7,"gun","bg",0.461,0,"black"
"725",7,"gun","bg",0.448,0,"black"
"726",7,"phone","wp",0.595,1,"white"
"727",7,"phone","bp",0.624,1,"black"
"728",7,"phone","wp",0.572,1,"white"
"729",7,"phone","wp",0.538,1,"white"
"730",7,"gun","bg",0.489,0,"black"
"731",7,"gun","wg",0.479,0,"white"
"732",7,"gun","wg",0.471,0,"white"
"733",7,"phone","bp",0.476,1,"black"
"734",7,"phone","wp",0.512,1,"white"
"735",7,"phone","wp",0.515,0,"white"
"736",7,"phone","bp",0.612,1,"black"
"737",7,"gun","bg",0.496,0,"black"
"738",7,"gun","bg",0.354,1,"black"
"739",7,"gun","wg",0.519,0,"white"
"740",7,"gun","bg",0.407,0,"black"
"741",7,"gun","bg",0.367,0,"black"
"742",7,"gun","wg",0.455,0,"white"
"743",7,"phone","wp",0.668,1,"white"
"744",7,"gun","wg",0.425,1,"white"
"745",7,"gun","bg",0.429,1,"black"
"746",7,"gun","bg",0.418,0,"black"
"747",7,"phone","wp",0.602,1,"white"
"748",7,"phone","wp",0.647,1,"white"
"749",7,"gun","bg",0.515,0,"black"
"750",7,"phone","bp",0.666,1,"black"
"751",7,"phone","wp",0.693,1,"white"
"752",7,"phone","wp",0.608,1,"white"
"753",7,"phone","bp",0.657,1,"black"
"754",7,"phone","bp",0.636,1,"black"
"755",7,"gun","wg",0.506,0,"white"
"756",7,"gun","wg",0.479,0,"white"
"757",7,"gun","bg",0.533,0,"black"
"758",7,"phone","wp",0.586,1,"white"
"760",7,"gun","wg",0.487,0,"white"
"761",7,"phone","bp",0.655,1,"black"
"762",7,"phone","wp",0.622,1,"white"
"763",7,"phone","wp",0.56,1,"white"
"764",7,"gun","wg",0.533,0,"white"
"765",7,"phone","wp",0.619,1,"white"
"766",7,"phone","wp",0.62,1,"white"
"767",7,"gun","bg",0.495,0,"black"
"768",7,"phone","bp",0.648,1,"black"
"769",7,"gun","wg",0.55,0,"white"
"770",7,"phone","bp",0.651,1,"black"
"771",7,"gun","wg",0.523,0,"white"
"772",7,"phone","wp",0.528,1,"white"
"773",7,"gun","wg",0.502,0,"white"
"774",7,"phone","wp",0.574,1,"white"
"775",7,"gun","bg",0.5,0,"black"
"776",7,"phone","wp",0.587,1,"white"
"777",7,"gun","bg",0.495,0,"black"
"778",7,"gun","wg",0.583,0,"white"
"779",7,"phone","wp",0.507,1,"white"
"781",7,"gun","bg",0.455,0,"black"
"782",7,"gun","wg",0.498,0,"white"
"784",7,"gun","bg",0.505,0,"black"
"785",7,"phone","wp",0.612,1,"white"
"786",7,"phone","wp",0.649,1,"white"
"787",7,"phone","bp",0.696,1,"black"
"788",7,"phone","wp",0.679,1,"white"
"789",7,"gun","wg",0.582,0,"white"
"790",7,"gun","bg",0.442,0,"black"
"791",7,"gun","bg",0.5,0,"black"
"792",7,"phone","wp",0.617,1,"white"
"794",7,"phone","wp",0.568,1,"white"
"795",7,"gun","bg",0.461,0,"black"
"796",7,"phone","wp",0.598,1,"white"
"797",7,"gun","bg",0.441,0,"black"
"798",7,"phone","bp",0.642,1,"black"
"800",7,"phone","wp",0.609,1,"white"
"801",7,"gun","wg",0.5,0,"white"
"802",7,"gun","bg",0.587,0,"black"
"803",7,"gun","wg",0.48,0,"white"
"804",7,"phone","wp",0.647,1,"white"
"805",7,"phone","wp",0.57,1,"white"
"806",7,"gun","bg",0.511,0,"black"
"807",7,"gun","wg",0.486,0,"white"
"808",7,"gun","bg",0.462,0,"black"
"809",7,"phone","bp",0.695,1,"black"
"810",7,"phone","wp",0.613,1,"white"
"811",7,"phone","wp",0.585,1,"white"
"812",7,"gun","bg",0.493,0,"black"
"813",7,"gun","bg",0.423,0,"black"
"814",7,"phone","wp",0.533,1,"white"
"815",7,"phone","bp",0.462,1,"black"
"816",7,"phone","bp",0.618,1,"black"
"817",7,"gun","bg",0.513,0,"black"
"818",7,"phone","wp",0.588,1,"white"
"819",7,"phone","wp",0.58,1,"white"
"820",7,"phone","bp",0.597,1,"black"
"821",7,"phone","bp",0.537,1,"black"
"822",7,"gun","bg",0.48,0,"black"
"823",7,"phone","bp",0.555,1,"black"
"824",7,"gun","bg",0.513,0,"black"
"825",7,"phone","wp",0.57,1,"white"
"826",8,"gun","bg",0.392,0,"black"
"827",8,"gun","wg",0.386,1,"white"
"828",8,"phone","wp",0.577,0,"white"
"829",8,"phone","bp",0.634,1,"black"
"830",8,"gun","wg",0.403,1,"white"
"831",8,"phone","wp",0.619,1,"white"
"832",8,"gun","wg",0.374,0,"white"
"833",8,"phone","bp",0.526,1,"black"
"834",8,"gun","wg",0.339,1,"white"
"835",8,"gun","wg",0.434,0,"white"
"836",8,"phone","wp",0.443,1,"white"
"837",8,"gun","bg",0.404,0,"black"
"838",8,"phone","wp",0.663,1,"white"
"839",8,"phone","bp",0.628,1,"black"
"840",8,"phone","bp",0.539,1,"black"
"841",8,"phone","wp",0.542,1,"white"
"842",8,"phone","wp",0.485,1,"white"
"843",8,"gun","wg",0.38,0,"white"
"844",8,"phone","wp",0.529,1,"white"
"845",8,"gun","bg",0.454,0,"black"
"846",8,"phone","bp",0.658,0,"black"
"847",8,"phone","bp",0.648,1,"black"
"848",8,"phone","bp",0.619,1,"black"
"849",8,"phone","wp",0.507,1,"white"
"850",8,"gun","bg",0.369,0,"black"
"851",8,"gun","wg",0.466,0,"white"
"852",8,"phone","bp",0.677,1,"black"
"853",8,"phone","bp",0.614,1,"black"
"854",8,"phone","wp",0.552,1,"white"
"855",8,"gun","bg",0.383,0,"black"
"856",8,"phone","wp",0.503,1,"white"
"857",8,"phone","wp",0.51,1,"white"
"858",8,"gun","bg",0.373,0,"black"
"859",8,"phone","bp",0.515,1,"black"
"860",8,"phone","wp",0.492,1,"white"
"861",8,"phone","wp",0.438,1,"white"
"862",8,"gun","wg",0.498,0,"white"
"863",8,"gun","bg",0.442,0,"black"
"864",8,"phone","bp",0.582,1,"black"
"865",8,"gun","wg",0.492,0,"white"
"866",8,"phone","bp",0.502,1,"black"
"867",8,"gun","wg",0.398,1,"white"
"868",8,"phone","wp",0.567,1,"white"
"869",8,"gun","bg",0.398,0,"black"
"870",8,"phone","bp",0.523,1,"black"
"871",8,"gun","wg",0.419,0,"white"
"872",8,"gun","wg",0.447,0,"white"
"873",8,"gun","wg",0.396,1,"white"
"874",8,"phone","wp",0.599,1,"white"
"875",8,"gun","wg",0.433,1,"white"
"876",8,"phone","wp",0.56,1,"white"
"877",8,"gun","wg",0.476,0,"white"
"878",8,"phone","wp",0.528,1,"white"
"879",8,"gun","wg",0.442,0,"white"
"880",8,"gun","wg",0.399,0,"white"
"881",8,"phone","bp",0.585,1,"black"
"882",8,"phone","wp",0.52,1,"white"
"883",8,"gun","bg",0.464,0,"black"
"884",8,"phone","bp",0.602,1,"black"
"885",8,"phone","wp",0.513,1,"white"
"886",8,"gun","bg",0.381,0,"black"
"887",8,"phone","bp",0.537,1,"black"
"888",8,"gun","wg",0.415,1,"white"
"889",8,"phone","bp",0.586,1,"black"
"890",8,"phone","wp",0.506,1,"white"
"891",8,"gun","wg",0.395,1,"white"
"892",8,"phone","wp",0.534,1,"white"
"893",8,"gun","wg",0.43,0,"white"
"894",8,"gun","bg",0.352,0,"black"
"895",8,"phone","wp",0.583,1,"white"
"896",8,"gun","wg",0.408,0,"white"
"897",8,"gun","bg",0.37,0,"black"
"898",8,"phone","bp",0.527,1,"black"
"899",8,"phone","bp",0.632,1,"black"
"900",8,"phone","bp",0.49,1,"black"
"901",8,"gun","wg",0.418,0,"white"
"902",8,"phone","bp",0.545,1,"black"
"903",8,"phone","bp",0.551,1,"black"
"904",8,"gun","wg",0.445,0,"white"
"905",8,"phone","bp",0.522,1,"black"
"906",8,"phone","bp",0.614,1,"black"
"907",8,"phone","wp",0.538,1,"white"
"908",8,"phone","wp",0.649,1,"white"
"909",8,"phone","wp",0.445,1,"white"
"910",8,"gun","wg",0.425,0,"white"
"911",8,"gun","bg",0.451,0,"black"
"912",8,"gun","bg",0.363,0,"black"
"913",8,"gun","wg",0.474,0,"white"
"914",8,"gun","wg",0.486,0,"white"
"915",8,"phone","bp",0.588,1,"black"
"916",8,"gun","wg",0.515,0,"white"
"917",8,"gun","bg",0.382,0,"black"
"918",8,"gun","wg",0.426,1,"white"
"919",8,"gun","bg",0.374,0,"black"
"920",8,"phone","bp",0.628,1,"black"
"921",8,"gun","bg",0.492,0,"black"
"922",8,"phone","bp",0.629,0,"black"
"924",8,"gun","wg",0.41,1,"white"
"925",8,"gun","bg",0.391,0,"black"
"926",8,"gun","wg",0.453,0,"white"
"927",8,"phone","wp",0.622,1,"white"
"928",8,"phone","bp",0.611,1,"black"
"929",8,"phone","wp",0.419,0,"white"
"930",8,"gun","wg",0.506,0,"white"
"931",8,"gun","bg",0.38,0,"black"
"932",8,"phone","bp",0.565,1,"black"
"933",8,"phone","bp",0.535,1,"black"
"934",8,"gun","wg",0.465,0,"white"
"935",8,"phone","wp",0.473,1,"white"
"936",8,"gun","wg",0.639,0,"white"
"937",8,"gun","wg",0.44,0,"white"
"938",8,"gun","bg",0.448,0,"black"
"939",8,"gun","bg",0.344,0,"black"
"940",8,"gun","wg",0.524,0,"white"
"941",8,"phone","bp",0.652,1,"black"
"942",8,"phone","wp",0.601,1,"white"
"943",8,"phone","wp",0.613,1,"white"
"944",8,"gun","bg",0.404,0,"black"
"946",9,"phone","wp",0.674,1,"white"
"947",9,"phone","wp",0.503,0,"white"
"950",9,"gun","bg",0.539,0,"black"
"951",9,"gun","wg",0.502,0,"white"
"952",9,"gun","bg",0.419,0,"black"
"953",9,"phone","bp",0.674,1,"black"
"954",9,"gun","bg",0.471,0,"black"
"955",9,"gun","wg",0.535,1,"white"
"956",9,"gun","wg",0.545,0,"white"
"957",9,"phone","wp",0.653,1,"white"
"958",9,"gun","wg",0.468,0,"white"
"959",9,"phone","wp",0.626,1,"white"
"960",9,"phone","bp",0.666,1,"black"
"961",9,"gun","wg",0.526,0,"white"
"962",9,"gun","wg",0.649,0,"white"
"963",9,"gun","wg",0.529,0,"white"
"964",9,"phone","bp",0.666,1,"black"
"965",9,"phone","bp",0.639,1,"black"
"966",9,"gun","bg",0.471,0,"black"
"967",9,"gun","bg",0.614,0,"black"
"968",9,"gun","wg",0.447,0,"white"
"969",9,"phone","bp",0.623,1,"black"
"970",9,"gun","bg",0.52,1,"black"
"971",9,"gun","wg",0.51,1,"white"
"972",9,"gun","bg",0.47,0,"black"
"974",9,"gun","bg",0.497,0,"black"
"975",9,"gun","wg",0.624,0,"white"
"976",9,"gun","bg",0.457,0,"black"
"977",9,"phone","bp",0.585,1,"black"
"978",9,"phone","bp",0.614,1,"black"
"980",9,"gun","bg",0.463,0,"black"
"981",9,"phone","bp",0.652,1,"black"
"982",9,"phone","wp",0.69,1,"white"
"983",9,"gun","wg",0.551,0,"white"
"984",9,"gun","bg",0.562,0,"black"
"985",9,"phone","bp",0.652,1,"black"
"986",9,"gun","bg",0.609,0,"black"
"987",9,"phone","wp",0.6,1,"white"
"988",9,"gun","wg",0.575,0,"white"
"989",9,"phone","bp",0.616,1,"black"
"991",9,"phone","wp",0.61,1,"white"
"992",9,"gun","bg",0.505,0,"black"
"993",9,"phone","bp",0.646,1,"black"
"994",9,"phone","bp",0.604,1,"black"
"995",9,"gun","bg",0.565,0,"black"
"997",9,"phone","bp",0.674,1,"black"
"999",9,"phone","wp",0.614,1,"white"
"1000",9,"gun","wg",0.458,0,"white"
"1001",9,"phone","wp",0.631,1,"white"
"1003",9,"gun","wg",0.518,0,"white"
"1004",9,"gun","wg",0.482,0,"white"
"1005",9,"gun","wg",0.48,0,"white"
"1006",9,"phone","wp",0.685,1,"white"
"1007",9,"phone","wp",0.627,1,"white"
"1008",9,"gun","wg",0.441,0,"white"
"1009",9,"gun","wg",0.6,0,"white"
"1010",9,"gun","wg",0.576,0,"white"
"1012",9,"gun","bg",0.605,0,"black"
"1013",9,"phone","bp",0.631,1,"black"
"1014",9,"phone","wp",0.654,1,"white"
"1015",9,"phone","bp",0.676,1,"black"
"1016",9,"gun","bg",0.441,0,"black"
"1017",9,"gun","bg",0.456,0,"black"
"1018",9,"phone","wp",0.538,1,"white"
"1019",9,"gun","bg",0.501,0,"black"
"1020",9,"phone","wp",0.564,1,"white"
"1021",9,"gun","bg",0.43,0,"black"
"1022",9,"gun","bg",0.447,0,"black"
"1023",9,"phone","bp",0.478,1,"black"
"1025",9,"phone","wp",0.672,1,"white"
"1026",9,"gun","bg",0.455,0,"black"
"1027",9,"phone","bp",0.599,1,"black"
"1028",9,"gun","wg",0.593,0,"white"
"1029",9,"phone","wp",0.604,1,"white"
"1031",9,"gun","bg",0.491,0,"black"
"1033",9,"phone","wp",0.606,1,"white"
"1034",9,"gun","bg",0.436,0,"black"
"1035",9,"gun","bg",0.483,0,"black"
"1036",9,"phone","wp",0.562,1,"white"
"1038",9,"phone","wp",0.625,1,"white"
"1039",9,"gun","bg",0.633,0,"black"
"1040",9,"phone","wp",0.58,1,"white"
"1041",9,"phone","bp",0.685,1,"black"
"1042",9,"gun","wg",0.514,0,"white"
"1043",9,"gun","bg",0.589,1,"black"
"1044",9,"gun","bg",0.488,0,"black"
"1045",9,"gun","bg",0.422,0,"black"
"1046",9,"phone","wp",0.569,1,"white"
"1047",9,"gun","wg",0.47,0,"white"
"1048",9,"gun","wg",0.486,0,"white"
"1050",9,"gun","wg",0.618,0,"white"
"1051",9,"phone","bp",0.581,1,"black"
"1052",9,"phone","wp",0.671,1,"white"
"1053",9,"phone","bp",0.663,1,"black"
"1054",9,"phone","wp",0.606,1,"white"
"1055",9,"phone","bp",0.679,1,"black"
"1056",9,"phone","bp",0.686,1,"black"
"1057",9,"phone","bp",0.662,1,"black"
"1058",9,"gun","bg",0.491,0,"black"
"1059",9,"gun","bg",0.586,0,"black"
"1062",10,"phone","bp",0.534,1,"black"
"1063",10,"gun","bg",0.367,0,"black"
"1064",10,"phone","bp",0.52,1,"black"
"1065",10,"gun","wg",0.518,0,"white"
"1066",10,"gun","bg",0.374,0,"black"
"1067",10,"phone","bp",0.436,1,"black"
"1068",10,"gun","bg",0.385,0,"black"
"1069",10,"phone","wp",0.43,1,"white"
"1070",10,"gun","bg",0.375,0,"black"
"1071",10,"phone","bp",0.425,1,"black"
"1072",10,"phone","wp",0.615,1,"white"
"1073",10,"phone","wp",0.459,0,"white"
"1074",10,"phone","wp",0.486,1,"white"
"1075",10,"phone","bp",0.432,1,"black"
"1076",10,"phone","bp",0.512,1,"black"
"1077",10,"phone","wp",0.485,1,"white"
"1078",10,"phone","bp",0.465,1,"black"
"1079",10,"gun","bg",0.367,0,"black"
"1080",10,"phone","bp",0.516,1,"black"
"1081",10,"phone","wp",0.37,1,"white"
"1082",10,"phone","wp",0.428,1,"white"
"1083",10,"phone","bp",0.443,1,"black"
"1084",10,"gun","bg",0.412,0,"black"
"1085",10,"phone","bp",0.508,1,"black"
"1086",10,"phone","bp",0.459,1,"black"
"1087",10,"gun","wg",0.519,0,"white"
"1088",10,"gun","bg",0.418,0,"black"
"1089",10,"phone","wp",0.469,1,"white"
"1090",10,"phone","bp",0.435,1,"black"
"1091",10,"phone","bp",0.591,1,"black"
"1092",10,"gun","bg",0.344,0,"black"
"1093",10,"gun","wg",0.574,0,"white"
"1094",10,"phone","wp",0.503,1,"white"
"1095",10,"phone","bp",0.486,1,"black"
"1096",10,"phone","bp",0.586,1,"black"
"1097",10,"gun","wg",0.447,0,"white"
"1098",10,"gun","wg",0.447,0,"white"
"1099",10,"gun","bg",0.534,0,"black"
"1100",10,"phone","wp",0.41,1,"white"
"1101",10,"gun","bg",0.362,1,"black"
"1102",10,"phone","wp",0.642,1,"white"
"1103",10,"phone","wp",0.497,1,"white"
"1104",10,"gun","bg",0.426,0,"black"
"1105",10,"phone","wp",0.487,1,"white"
"1106",10,"phone","bp",0.42,1,"black"
"1107",10,"phone","wp",0.545,1,"white"
"1108",10,"phone","bp",0.504,1,"black"
"1109",10,"gun","wg",0.544,0,"white"
"1110",10,"phone","wp",0.518,1,"white"
"1111",10,"gun","bg",0.418,0,"black"
"1112",10,"phone","bp",0.546,1,"black"
"1113",10,"gun","bg",0.542,0,"black"
"1114",10,"gun","wg",0.536,0,"white"
"1115",10,"gun","wg",0.45,0,"white"
"1116",10,"gun","bg",0.346,0,"black"
"1117",10,"gun","wg",0.349,0,"white"
"1118",10,"gun","bg",0.345,0,"black"
"1119",10,"phone","wp",0.439,0,"white"
"1120",10,"phone","wp",0.631,1,"white"
"1121",10,"phone","bp",0.561,1,"black"
"1122",10,"gun","bg",0.379,0,"black"
"1123",10,"gun","bg",0.357,1,"black"
"1124",10,"gun","wg",0.611,0,"white"
"1125",10,"phone","wp",0.501,1,"white"
"1126",10,"gun","bg",0.373,0,"black"
"1127",10,"phone","bp",0.5,1,"black"
"1128",10,"gun","wg",0.416,0,"white"
"1130",10,"gun","bg",0.363,0,"black"
"1131",10,"phone","bp",0.442,1,"black"
"1132",10,"phone","bp",0.55,1,"black"
"1133",10,"gun","wg",0.457,0,"white"
"1134",10,"phone","bp",0.527,1,"black"
"1135",10,"gun","bg",0.426,1,"black"
"1136",10,"phone","wp",0.575,1,"white"
"1137",10,"phone","bp",0.536,1,"black"
"1138",10,"gun","wg",0.431,0,"white"
"1139",10,"phone","wp",0.585,1,"white"
"1140",10,"gun","wg",0.399,0,"white"
"1141",10,"phone","wp",0.486,1,"white"
"1142",10,"gun","bg",0.518,0,"black"
"1143",10,"phone","wp",0.588,1,"white"
"1144",10,"phone","bp",0.512,1,"black"
"1145",10,"phone","bp",0.584,1,"black"
"1146",10,"phone","wp",0.608,1,"white"
"1147",10,"gun","wg",0.41,0,"white"
"1148",10,"gun","bg",0.401,0,"black"
"1149",10,"phone","wp",0.446,1,"white"
"1150",10,"phone","bp",0.515,1,"black"
"1151",10,"gun","wg",0.37,0,"white"
"1152",10,"gun","wg",0.455,0,"white"
"1153",10,"gun","bg",0.529,0,"black"
"1154",10,"gun","wg",0.452,0,"white"
"1155",10,"gun","wg",0.411,0,"white"
"1156",10,"phone","bp",0.59,1,"black"
"1157",10,"phone","wp",0.57,1,"white"
"1158",10,"phone","bp",0.575,1,"black"
"1159",10,"phone","bp",0.498,1,"black"
"1160",10,"gun","bg",0.535,0,"black"
"1161",10,"phone","bp",0.627,1,"black"
"1162",10,"gun","wg",0.525,0,"white"
"1163",10,"gun","wg",0.579,0,"white"
"1165",10,"gun","wg",0.535,0,"white"
"1166",10,"phone","bp",0.555,1,"black"
"1167",10,"gun","bg",0.452,0,"black"
"1168",10,"phone","bp",0.541,1,"black"
"1169",10,"gun","wg",0.562,0,"white"
"1170",10,"gun","bg",0.423,0,"black"
"1171",10,"gun","bg",0.381,0,"black"
"1172",10,"phone","bp",0.518,1,"black"
"1173",10,"phone","wp",0.467,0,"white"
"1174",10,"gun","bg",0.403,0,"black"
"1175",10,"gun","bg",0.464,1,"black"
"1176",10,"gun","wg",0.486,0,"white"
"1177",10,"gun","bg",0.43,0,"black"
"1178",10,"phone","wp",0.595,1,"white"
"1179",10,"phone","bp",0.651,1,"black"
"1180",10,"gun","wg",0.463,0,"white"
"1181",11,"phone","bp",0.5,1,"black"
"1182",11,"phone","wp",0.486,1,"white"
"1183",11,"gun","wg",0.411,0,"white"
"1184",11,"gun","wg",0.389,0,"white"
"1185",11,"phone","bp",0.546,1,"black"
"1186",11,"phone","wp",0.537,1,"white"
"1187",11,"gun","bg",0.338,0,"black"
"1188",11,"phone","bp",0.407,1,"black"
"1189",11,"gun","bg",0.374,0,"black"
"1190",11,"phone","wp",0.569,1,"white"
"1191",11,"gun","wg",0.388,1,"white"
"1192",11,"gun","wg",0.387,0,"white"
"1193",11,"phone","bp",0.56,1,"black"
"1194",11,"phone","wp",0.49,1,"white"
"1195",11,"phone","wp",0.471,1,"white"
"1196",11,"gun","wg",0.355,1,"white"
"1197",11,"gun","bg",0.371,0,"black"
"1198",11,"gun","bg",0.373,0,"black"
"1199",11,"phone","wp",0.456,1,"white"
"1200",11,"phone","wp",0.502,1,"white"
"1201",11,"gun","bg",0.35,0,"black"
"1202",11,"phone","bp",0.45,1,"black"
"1203",11,"gun","wg",0.38,0,"white"
"1204",11,"phone","wp",0.464,1,"white"
"1205",11,"phone","bp",0.495,1,"black"
"1206",11,"phone","bp",0.572,1,"black"
"1207",11,"phone","bp",0.424,1,"black"
"1208",11,"gun","bg",0.406,1,"black"
"1209",11,"phone","wp",0.386,1,"white"
"1210",11,"phone","wp",0.443,1,"white"
"1211",11,"phone","bp",0.495,0,"black"
"1212",11,"gun","bg",0.577,0,"black"
"1213",11,"phone","wp",0.491,1,"white"
"1214",11,"phone","bp",0.46,1,"black"
"1215",11,"phone","wp",0.396,1,"white"
"1216",11,"phone","bp",0.481,1,"black"
"1217",11,"gun","wg",0.382,1,"white"
"1218",11,"phone","wp",0.501,1,"white"
"1219",11,"phone","wp",0.495,1,"white"
"1220",11,"phone","bp",0.62,1,"black"
"1221",11,"gun","bg",0.345,0,"black"
"1222",11,"gun","bg",0.553,0,"black"
"1223",11,"gun","wg",0.476,0,"white"
"1224",11,"gun","bg",0.416,0,"black"
"1225",11,"phone","bp",0.671,1,"black"
"1226",11,"gun","bg",0.343,0,"black"
"1227",11,"gun","bg",0.355,0,"black"
"1228",11,"phone","bp",0.54,1,"black"
"1229",11,"gun","wg",0.43,1,"white"
"1230",11,"gun","bg",0.351,0,"black"
"1231",11,"gun","wg",0.394,0,"white"
"1232",11,"gun","bg",0.348,0,"black"
"1233",11,"gun","wg",0.389,0,"white"
"1234",11,"phone","wp",0.538,1,"white"
"1235",11,"gun","wg",0.41,0,"white"
"1236",11,"gun","wg",0.399,0,"white"
"1237",11,"gun","bg",0.345,0,"black"
"1238",11,"gun","wg",0.388,0,"white"
"1239",11,"gun","wg",0.35,0,"white"
"1240",11,"phone","bp",0.487,1,"black"
"1241",11,"phone","bp",0.539,1,"black"
"1242",11,"gun","wg",0.51,0,"white"
"1243",11,"gun","wg",0.424,0,"white"
"1244",11,"gun","wg",0.439,0,"white"
"1245",11,"phone","bp",0.487,1,"black"
"1246",11,"gun","bg",0.335,0,"black"
"1247",11,"phone","bp",0.553,1,"black"
"1248",11,"gun","wg",0.351,0,"white"
"1249",11,"gun","bg",0.347,0,"black"
"1250",11,"gun","bg",0.315,0,"black"
"1251",11,"gun","bg",0.347,0,"black"
"1252",11,"phone","wp",0.378,1,"white"
"1253",11,"phone","bp",0.471,1,"black"
"1254",11,"phone","bp",0.528,1,"black"
"1255",11,"gun","bg",0.514,0,"black"
"1256",11,"gun","wg",0.396,0,"white"
"1257",11,"phone","wp",0.504,1,"white"
"1258",11,"gun","bg",0.352,0,"black"
"1259",11,"gun","wg",0.415,0,"white"
"1260",11,"gun","wg",0.41,0,"white"
"1261",11,"gun","bg",0.341,0,"black"
"1262",11,"gun","wg",0.402,0,"white"
"1263",11,"gun","bg",0.333,0,"black"
"1264",11,"phone","bp",0.555,1,"black"
"1265",11,"gun","wg",0.418,0,"white"
"1266",11,"gun","wg",0.414,0,"white"
"1267",11,"gun","bg",0.312,0,"black"
"1268",11,"phone","wp",0.598,1,"white"
"1269",11,"phone","bp",0.524,1,"black"
"1270",11,"phone","wp",0.625,1,"white"
"1271",11,"gun","bg",0.344,0,"black"
"1272",11,"phone","bp",0.458,1,"black"
"1273",11,"phone","bp",0.502,1,"black"
"1274",11,"gun","wg",0.398,0,"white"
"1275",11,"gun","bg",0.35,0,"black"
"1276",11,"phone","wp",0.464,1,"white"
"1277",11,"gun","bg",0.348,0,"black"
"1278",11,"phone","bp",0.431,1,"black"
"1279",11,"gun","bg",0.331,0,"black"
"1280",11,"gun","wg",0.412,0,"white"
"1281",11,"gun","wg",0.394,0,"white"
"1282",11,"gun","wg",0.346,0,"white"
"1283",11,"phone","bp",0.459,1,"black"
"1284",11,"gun","wg",0.361,0,"white"
"1285",11,"phone","wp",0.489,1,"white"
"1286",11,"gun","bg",0.308,0,"black"
"1287",11,"phone","wp",0.536,1,"white"
"1288",11,"phone","bp",0.572,1,"black"
"1289",11,"gun","wg",0.389,0,"white"
"1290",11,"gun","wg",0.435,0,"white"
"1291",11,"phone","wp",0.531,1,"white"
"1292",11,"gun","wg",0.398,0,"white"
"1293",11,"gun","bg",0.347,0,"black"
"1294",11,"gun","bg",0.397,0,"black"
"1295",11,"gun","bg",0.349,0,"black"
"1296",11,"phone","bp",0.608,1,"black"
"1297",11,"phone","wp",0.648,1,"white"
"1298",11,"phone","wp",0.543,1,"white"
"1299",11,"gun","bg",0.331,0,"black"
"1300",11,"gun","wg",0.368,0,"white"
"1303",12,"gun","bg",0.538,0,"black"
"1304",12,"gun","bg",0.397,0,"black"
"1305",12,"phone","wp",0.566,1,"white"
"1306",12,"gun","wg",0.474,1,"white"
"1307",12,"gun","bg",0.515,0,"black"
"1309",12,"gun","wg",0.623,0,"white"
"1312",12,"gun","wg",0.56,0,"white"
"1313",12,"gun","wg",0.532,1,"white"
"1315",12,"gun","wg",0.638,0,"white"
"1317",12,"gun","wg",0.604,0,"white"
"1318",12,"gun","bg",0.602,0,"black"
"1319",12,"gun","wg",0.486,0,"white"
"1320",12,"phone","bp",0.577,1,"black"
"1321",12,"gun","bg",0.546,0,"black"
"1323",12,"gun","wg",0.451,0,"white"
"1324",12,"phone","bp",0.559,0,"black"
"1326",12,"gun","bg",0.531,0,"black"
"1329",12,"gun","wg",0.42,0,"white"
"1330",12,"phone","wp",0.658,1,"white"
